   1,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_001\Image_001.png', cX=  38, cY= 994, Frame=   184
  93,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_023.png', cX=1325, cY=1186, Frame=  1494
  94,   14, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_014.png', cX= 785, cY=1073, Frame=  1494
  87,   69, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_069.png', cX=2736, cY= 148, Frame=  1495
  88,   57, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_057.png', cX=2539, cY=1614, Frame=  1495
  89,   56, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_056.png', cX=2818, cY=1683, Frame=  1495
  90,   36, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_036.png', cX=1812, cY=1054, Frame=  1495
  91,   27, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_027.png', cX=1355, cY= 437, Frame=  1495
  92,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_092\Image_024.png', cX=1426, cY=1151, Frame=  1495
  93,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_024.png', cX=1372, cY=1184, Frame=  1495
  94,   15, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_015.png', cX= 825, cY=1073, Frame=  1495
  87,   70, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_070.png', cX=2769, cY= 146, Frame=  1496
  88,   58, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_058.png', cX=2576, cY=1613, Frame=  1496
  89,   57, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_057.png', cX=2862, cY=1683, Frame=  1496
  90,   37, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_037.png', cX=1853, cY=1052, Frame=  1496
  91,   28, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_028.png', cX=1397, cY= 436, Frame=  1496
  92,   25, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_092\Image_025.png', cX=1472, cY=1151, Frame=  1496
  93,   25, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_025.png', cX=1417, cY=1183, Frame=  1496
  94,   16, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_016.png', cX= 868, cY=1073, Frame=  1496
  87,   71, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_071.png', cX=2802, cY= 146, Frame=  1497
  88,   59, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_059.png', cX=2614, cY=1613, Frame=  1497
  89,   58, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_058.png', cX=2905, cY=1682, Frame=  1497
  90,   38, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_038.png', cX=1896, cY=1051, Frame=  1497
  91,   29, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_029.png', cX=1438, cY= 437, Frame=  1497
  92,   26, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_092\Image_026.png', cX=1518, cY=1149, Frame=  1497
  93,   26, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_026.png', cX=1463, cY=1182, Frame=  1497
  94,   17, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_017.png', cX= 909, cY=1072, Frame=  1497
  87,   72, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_072.png', cX=2837, cY= 146, Frame=  1498
  88,   60, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_060.png', cX=2651, cY=1612, Frame=  1498
  89,   59, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_059.png', cX=2948, cY=1682, Frame=  1498
  90,   39, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_039.png', cX=1937, cY=1050, Frame=  1498
  91,   30, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_030.png', cX=1479, cY= 437, Frame=  1498
  92,   27, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_092\Image_027.png', cX=1563, cY=1148, Frame=  1498
  93,   27, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_027.png', cX=1508, cY=1183, Frame=  1498
  94,   18, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_018.png', cX= 950, cY=1072, Frame=  1498
  87,   73, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_073.png', cX=2870, cY= 147, Frame=  1499
  88,   61, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_061.png', cX=2689, cY=1612, Frame=  1499
  89,   60, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_060.png', cX=2992, cY=1683, Frame=  1499
  90,   40, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_040.png', cX=1978, cY=1051, Frame=  1499
  91,   31, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_031.png', cX=1519, cY= 437, Frame=  1499
  92,   28, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_092\Image_028.png', cX=1608, cY=1149, Frame=  1499
  93,   28, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_028.png', cX=1555, cY=1183, Frame=  1499
  94,   19, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_019.png', cX= 990, cY=1071, Frame=  1499
  87,   74, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_074.png', cX=2903, cY= 146, Frame=  1500
  88,   62, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_062.png', cX=2727, cY=1611, Frame=  1500
  89,   61, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_061.png', cX=3035, cY=1682, Frame=  1500
  90,   41, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_041.png', cX=2021, cY=1050, Frame=  1500
  91,   32, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_032.png', cX=1561, cY= 438, Frame=  1500
  92,   29, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_092\Image_029.png', cX=1655, cY=1147, Frame=  1500
  93,   29, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_029.png', cX=1600, cY=1181, Frame=  1500
  94,   20, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_020.png', cX=1031, cY=1070, Frame=  1500
  87,   75, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_075.png', cX=2937, cY= 146, Frame=  1501
  88,   63, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_063.png', cX=2764, cY=1611, Frame=  1501
  89,   62, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_062.png', cX=3078, cY=1682, Frame=  1501
  90,   42, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_042.png', cX=2062, cY=1049, Frame=  1501
  91,   33, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_033.png', cX=1602, cY= 436, Frame=  1501
  92,   30, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_092\Image_030.png', cX=1699, cY=1146, Frame=  1501
  93,   30, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_030.png', cX=1648, cY=1182, Frame=  1501
  94,   21, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_021.png', cX=1071, cY=1068, Frame=  1501
  87,   76, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_076.png', cX=2970, cY= 147, Frame=  1502
  88,   64, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_064.png', cX=2801, cY=1610, Frame=  1502
  89,   63, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_063.png', cX=3121, cY=1681, Frame=  1502
  90,   43, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_043.png', cX=2104, cY=1049, Frame=  1502
  91,   34, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_034.png', cX=1642, cY= 436, Frame=  1502
  92,   31, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_092\Image_031.png', cX=1742, cY=1146, Frame=  1502
  93,   31, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_031.png', cX=1694, cY=1181, Frame=  1502
  94,   22, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_022.png', cX=1111, cY=1069, Frame=  1502
  95,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_095\Image_001.png', cX= 245, cY= 783, Frame=  1502
  87,   77, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_077.png', cX=3003, cY= 146, Frame=  1503
  88,   65, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_065.png', cX=2839, cY=1610, Frame=  1503
  89,   64, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_064.png', cX=3165, cY=1682, Frame=  1503
  90,   44, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_044.png', cX=2146, cY=1047, Frame=  1503
  91,   35, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_035.png', cX=1684, cY= 436, Frame=  1503
  92,   32, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_092\Image_032.png', cX=1790, cY=1144, Frame=  1503
  93,   32, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_032.png', cX=1740, cY=1180, Frame=  1503
  94,   23, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_023.png', cX=1151, cY=1068, Frame=  1503
  95,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_095\Image_002.png', cX= 292, cY= 783, Frame=  1503
  87,   78, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_078.png', cX=3037, cY= 146, Frame=  1504
  88,   66, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_066.png', cX=2877, cY=1610, Frame=  1504
  89,   65, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_065.png', cX=3208, cY=1682, Frame=  1504
  90,   45, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_045.png', cX=2189, cY=1047, Frame=  1504
  91,   36, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_036.png', cX=1725, cY= 437, Frame=  1504
  92,   33, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_092\Image_033.png', cX=1834, cY=1143, Frame=  1504
  93,   33, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_033.png', cX=1785, cY=1180, Frame=  1504
  94,   24, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_024.png', cX=1192, cY=1067, Frame=  1504
  95,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_095\Image_003.png', cX= 339, cY= 780, Frame=  1504
  87,   79, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_079.png', cX=3070, cY= 146, Frame=  1505
  88,   67, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_067.png', cX=2914, cY=1610, Frame=  1505
  89,   66, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_066.png', cX=3252, cY=1683, Frame=  1505
  90,   46, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_046.png', cX=2230, cY=1044, Frame=  1505
  91,   37, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_037.png', cX=1766, cY= 437, Frame=  1505
  92,   34, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_092\Image_034.png', cX=1878, cY=1143, Frame=  1505
  93,   34, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_034.png', cX=1831, cY=1179, Frame=  1505
  94,   25, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_025.png', cX=1233, cY=1067, Frame=  1505
  95,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_095\Image_004.png', cX= 386, cY= 780, Frame=  1505
  87,   80, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_080.png', cX=3105, cY= 145, Frame=  1506
  88,   68, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_068.png', cX=2952, cY=1610, Frame=  1506
  89,   67, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_067.png', cX=3297, cY=1682, Frame=  1506
  90,   47, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_047.png', cX=2272, cY=1044, Frame=  1506
  91,   38, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_038.png', cX=1808, cY= 437, Frame=  1506
  92,   35, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_092\Image_035.png', cX=1924, cY=1143, Frame=  1506
  93,   35, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_035.png', cX=1877, cY=1179, Frame=  1506
  94,   26, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_026.png', cX=1274, cY=1066, Frame=  1506
  95,    5, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_095\Image_005.png', cX= 432, cY= 778, Frame=  1506
  87,   81, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_081.png', cX=3139, cY= 144, Frame=  1507
  88,   69, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_069.png', cX=2989, cY=1609, Frame=  1507
  89,   68, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_068.png', cX=3340, cY=1683, Frame=  1507
  90,   48, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_048.png', cX=2315, cY=1043, Frame=  1507
  91,   39, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_039.png', cX=1849, cY= 436, Frame=  1507
  92,   36, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_092\Image_036.png', cX=1969, cY=1141, Frame=  1507
  93,   36, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_036.png', cX=1923, cY=1177, Frame=  1507
  94,   27, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_027.png', cX=1315, cY=1065, Frame=  1507
  95,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_095\Image_006.png', cX= 477, cY= 777, Frame=  1507
  96,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_096\Image_001.png', cX= 353, cY=1304, Frame=  1507
  87,   82, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_082.png', cX=3172, cY= 143, Frame=  1508
  88,   70, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_070.png', cX=3025, cY=1609, Frame=  1508
  89,   69, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_069.png', cX=3384, cY=1683, Frame=  1508
  90,   49, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_049.png', cX=2355, cY=1042, Frame=  1508
  91,   40, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_040.png', cX=1890, cY= 437, Frame=  1508
  92,   37, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_092\Image_037.png', cX=2014, cY=1139, Frame=  1508
  93,   37, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_037.png', cX=1967, cY=1176, Frame=  1508
  94,   28, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_028.png', cX=1354, cY=1065, Frame=  1508
  95,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_095\Image_007.png', cX= 522, cY= 776, Frame=  1508
  96,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_096\Image_002.png', cX= 404, cY=1304, Frame=  1508
  87,   83, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_083.png', cX=3206, cY= 143, Frame=  1509
  88,   71, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_071.png', cX=3063, cY=1610, Frame=  1509
  89,   70, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_070.png', cX=3427, cY=1684, Frame=  1509
  90,   50, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_050.png', cX=2396, cY=1041, Frame=  1509
  91,   41, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_041.png', cX=1931, cY= 437, Frame=  1509
  92,   38, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_092\Image_038.png', cX=2058, cY=1140, Frame=  1509
  93,   38, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_038.png', cX=2012, cY=1176, Frame=  1509
  94,   29, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_029.png', cX=1394, cY=1064, Frame=  1509
  95,    8, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_095\Image_008.png', cX= 567, cY= 776, Frame=  1509
  96,    3, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_096\Image_003.png', cX= 454, cY=1304, Frame=  1509
  87,   84, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_084.png', cX=3239, cY= 142, Frame=  1510
  88,   72, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_072.png', cX=3100, cY=1610, Frame=  1510
  89,   71, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_071.png', cX=3470, cY=1685, Frame=  1510
  90,   51, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_051.png', cX=2437, cY=1041, Frame=  1510
  91,   42, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_042.png', cX=1972, cY= 437, Frame=  1510
  92,   39, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_092\Image_039.png', cX=2102, cY=1141, Frame=  1510
  93,   39, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_039.png', cX=2058, cY=1174, Frame=  1510
  94,   30, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_030.png', cX=1434, cY=1064, Frame=  1510
  95,    9, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_095\Image_009.png', cX= 611, cY= 775, Frame=  1510
  96,    4, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_096\Image_004.png', cX= 502, cY=1304, Frame=  1510
  87,   85, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_085.png', cX=3274, cY= 140, Frame=  1511
  88,   73, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_073.png', cX=3136, cY=1610, Frame=  1511
  89,   72, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_072.png', cX=3514, cY=1685, Frame=  1511
  90,   52, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_052.png', cX=2478, cY=1042, Frame=  1511
  91,   43, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_043.png', cX=2012, cY= 437, Frame=  1511
  92,   40, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_092\Image_040.png', cX=2146, cY=1139, Frame=  1511
  93,   40, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_040.png', cX=2102, cY=1176, Frame=  1511
  94,   31, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_031.png', cX=1474, cY=1062, Frame=  1511
  95,   10, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_095\Image_010.png', cX= 656, cY= 774, Frame=  1511
  96,    5, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_096\Image_005.png', cX= 550, cY=1303, Frame=  1511
  87,   86, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_086.png', cX=3304, cY= 140, Frame=  1512
  88,   74, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_074.png', cX=3172, cY=1610, Frame=  1512
  89,   73, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_073.png', cX=3557, cY=1686, Frame=  1512
  90,   53, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_053.png', cX=2517, cY=1040, Frame=  1512
  91,   44, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_044.png', cX=2053, cY= 436, Frame=  1512
  92,   41, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_092\Image_041.png', cX=2191, cY=1137, Frame=  1512
  93,   41, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_041.png', cX=2146, cY=1175, Frame=  1512
  94,   32, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_032.png', cX=1510, cY=1061, Frame=  1512
  95,   11, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_095\Image_011.png', cX= 699, cY= 773, Frame=  1512
  96,    6, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_096\Image_006.png', cX= 598, cY=1301, Frame=  1512
  97,    1, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_097\Image_001.png', cX= 224, cY=1011, Frame=  1512
  87,   87, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_087.png', cX=3338, cY= 140, Frame=  1513
  88,   75, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_075.png', cX=3210, cY=1610, Frame=  1513
  89,   74, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_074.png', cX=3601, cY=1686, Frame=  1513
  90,   54, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_054.png', cX=2558, cY=1040, Frame=  1513
  91,   45, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_045.png', cX=2093, cY= 436, Frame=  1513
  92,   42, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_092\Image_042.png', cX=2235, cY=1138, Frame=  1513
  93,   42, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_093\Image_042.png', cX=2192, cY=1173, Frame=  1513
  94,   33, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_094\Image_033.png', cX=1551, cY=1061, Frame=  1513
  95,   12, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_095\Image_012.png', cX= 743, cY= 773, Frame=  1513
  96,    7, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_096\Image_007.png', cX= 646, cY=1301, Frame=  1513
  97,    2, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_097\Image_002.png', cX= 254, cY=1010, Frame=  1513
  87,   88, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_087\Image_088.png', cX=3370, cY= 140, Frame=  1514
  88,   76, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_088\Image_076.png', cX=3247, cY=1612, Frame=  1514
  89,   75, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_089\Image_075.png', cX=3646, cY=1687, Frame=  1514
  90,   55, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_090\Image_055.png', cX=2600, cY=1039, Frame=  1514
  91,   46, '..\VideoTestCases\1-6-25 Ostracod 1st Imaging Image 3\Images_001\Object_091\Image_046.png', cX=2134, cY= 436, Frame=  1514
